"ID","OBJECTID","Value","Count","WHRALL","LIFE_FORM","WHRNUM","WHRNAME","WHRTYPE","WHRSIZE","WHRDENSITY","WHR10NUM","WHR10NAME","WHR13NUM","WHR13NAME","SOURCE_NAME","SOURCE_YEAR"
13280,13281,13283,168,"COW5M","HARDWOOD",10,"Coastal Oak Woodland","COW","5","M",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13281,13282,13284,9,"JPN2M","CONIFER",24,"Jeffrey Pine","JPN","2","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13282,13283,13285,73,"COW5S","HARDWOOD",10,"Coastal Oak Woodland","COW","5","S",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13283,13284,13286,151,"COW5P","HARDWOOD",10,"Coastal Oak Woodland","COW","5","P",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13284,13285,13287,347,"JUN3P","CONIFER",26,"Juniper","JUN","3","P",30,"Conifer",32,"Conifer Woodland","CALVEG-SouthCoast",2009
13285,13286,13288,133,"VRI5P","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","P",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13286,13287,13289,414,"VOW3S","HARDWOOD",55,"Valley Oak Woodland","VOW","3","S",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13287,13288,13290,2462,"SCN5M","CONIFER",48,"Subalpine Conifer","SCN","5","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13288,13289,13291,355,"VOW3M","HARDWOOD",55,"Valley Oak Woodland","VOW","3","M",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13289,13290,13292,221,"VOW3D","HARDWOOD",55,"Valley Oak Woodland","VOW","3","D",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13290,13291,13293,6,"SMC2M","CONIFER",51,"Sierran Mixed Conifer","SMC","2","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13291,13292,13294,10,"VRI5D","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","D",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13292,13293,13295,1307,"SCN3M","CONIFER",48,"Subalpine Conifer","SCN","3","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13293,13294,13296,177,"LPN4M","CONIFER",29,"Lodgepole Pine","LPN","4","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13294,13295,13297,113,"VRI5S","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","S",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13295,13296,13298,28,"VRI5M","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","M",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13296,13297,13299,47,"JUN4S","CONIFER",26,"Juniper","JUN","4","S",30,"Conifer",32,"Conifer Woodland","CALVEG-SouthCoast",2009
13297,13298,13300,12,"PJN5D","CONIFER",40,"Pinyon-Juniper","PJN","5","D",30,"Conifer",32,"Conifer Woodland","CALVEG-SouthCoast",2009
13298,13299,13301,68407,"DSWXX","SHRUB",19,"Desert Wash","DSW","X","X",40,"Desert",41,"Desert Shrub","CALVEG-SouthCoast",2003
13299,13300,13302,20,"MRI3S","HARDWOOD",37,"Montane Riparian","MRI","3","S",50,"Hardwood",51,"Hardwood Forest","DFW-LowerSantaClaraRiv",2005
13300,13301,13303,1322,"VRI4S","HARDWOOD",56,"Valley Foothill Riparian","VRI","4","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13301,13302,13304,811,"CPC2P","CONIFER",11,"Closed-Cone Pine-Cypress","CPC","2","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13302,13303,13305,987,"VRI3S","HARDWOOD",56,"Valley Foothill Riparian","VRI","3","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13303,13304,13306,1,"EUC3S","HARDWOOD",77,"Eucalyptus","EUC","3","S",50,"Hardwood",52,"Hardwood Woodland","DFW-LowerSantaClaraRiv",2005
13304,13305,13307,461,"JST3S","HARDWOOD",25,"Joshua Tree","JST","3","S",40,"Desert",42,"Desert Woodland","CALVEG-SouthCoast",2002
13305,13306,13308,15,"JST4S","HARDWOOD",25,"Joshua Tree","JST","4","S",40,"Desert",42,"Desert Woodland","CALVEG-SouthCoast",1997
13306,13307,13309,34,"MRI2M","HARDWOOD",37,"Montane Riparian","MRI","2","M",50,"Hardwood",51,"Hardwood Forest","DFW-LowerSantaClaraRiv",2005
13307,13308,13310,90164,"BARXX","BARREN/OTHER",6,"Barren","BAR","X","X",20,"Barren/Other",20,"Barren/Other","CALVEG-SouthCoast",2003
13308,13309,13311,91384,"MCHXX","SHRUB",32,"Mixed Chaparral","MCH","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",2003
13309,13310,13312,543,"CPC5S","CONIFER",11,"Closed-Cone Pine-Cypress","CPC","5","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13310,13311,13313,68901,"CSCXX","SHRUB",13,"Coastal Scrub","CSC","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",2003
13311,13312,13314,187,"CPC3M","CONIFER",11,"Closed-Cone Pine-Cypress","CPC","3","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13312,13313,13315,177,"CPC3D","CONIFER",11,"Closed-Cone Pine-Cypress","CPC","3","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13313,13314,13316,104,"CPC4S","CONIFER",11,"Closed-Cone Pine-Cypress","CPC","4","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13314,13315,13317,270,"CPC4M","CONIFER",11,"Closed-Cone Pine-Cypress","CPC","4","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13315,13316,13318,1354,"COW5S","HARDWOOD",10,"Coastal Oak Woodland","COW","5","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2009
13316,13317,13319,2492,"COW5M","HARDWOOD",10,"Coastal Oak Woodland","COW","5","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2009
13317,13318,13320,931,"COW5D","HARDWOOD",10,"Coastal Oak Woodland","COW","5","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2009
13318,13319,13321,58,"URB5P","URBAN",53,"Urban","URB","5","P",80,"Urban",80,"Urban","NPS-SantaMonicaMt_NRA",2007
13319,13320,13322,9,"VOW5D","HARDWOOD",55,"Valley Oak Woodland","VOW","5","D",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13320,13321,13323,134,"URB5D","URBAN",53,"Urban","URB","5","D",80,"Urban",80,"Urban","NPS-SantaMonicaMt_NRA",2007
13321,13322,13324,34,"URB5S","URBAN",53,"Urban","URB","5","S",80,"Urban",80,"Urban","NPS-SantaMonicaMt_NRA",2007
13322,13323,13325,54,"PJN4P","CONIFER",40,"Pinyon-Juniper","PJN","4","P",30,"Conifer",32,"Conifer Woodland","CALVEG-SouthCoast",1990
13323,13324,13326,13,"COW5S","HARDWOOD",10,"Coastal Oak Woodland","COW","5","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",1997
13324,13325,13327,8,"COW5D","HARDWOOD",10,"Coastal Oak Woodland","COW","5","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",1997
13325,13326,13328,11536,"CRCXX","SHRUB",12,"Chamise-Redshank Chaparral","CRC","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",2003
13326,13327,13329,11623,"PGSXX","HERBACEOUS",39,"Perennial Grassland","PGS","X","X",60,"Herbaceous",60,"Herbaceous","CALVEG-SouthCoast",2002
13327,13328,13330,9271,"URBXP","URBAN",53,"Urban","URB","X","P",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13328,13329,13331,9509,"URBXM","URBAN",53,"Urban","URB","X","M",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13329,13330,13332,10912,"URBXS","URBAN",53,"Urban","URB","X","S",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13330,13331,13333,55,"MHC2M","CONIFER",35,"Montane Hardwood-Conifer","MHC","2","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",1997
13331,13332,13334,19,"MHC2M","CONIFER",35,"Montane Hardwood-Conifer","MHC","2","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2003
13332,13333,13335,2128,"MHC4M","CONIFER",35,"Montane Hardwood-Conifer","MHC","4","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2003
13333,13334,13336,240,"PJN4M","CONIFER",40,"Pinyon-Juniper","PJN","4","M",30,"Conifer",32,"Conifer Woodland","CALVEG-SouthCoast",2003
13334,13335,13337,19293,"MCHXX","SHRUB",32,"Mixed Chaparral","MCH","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",1990
13335,13336,13338,727,"EPN4P","CONIFER",20,"Eastside Pine","EPN","4","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",1997
13336,13337,13339,2406669,"DSCXX","SHRUB",17,"Desert Scrub","DSC","X","X",40,"Desert",41,"Desert Shrub","NPS-JoshuaTree_NP",2012
13337,13338,13340,551,"URBXX","URBAN",53,"Urban","URB","X","X",80,"Urban",80,"Urban","NPS-JoshuaTree_NP",2012
13338,13339,13341,15,"RICXX","AGRICULTURE",78,"Rice","RIC","X","X",10,"Agriculture",10,"Agriculture","CALVEG-SouthCoast",2002
13339,13340,13342,175,"MRI4M","HARDWOOD",37,"Montane Riparian","MRI","4","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthCoast",2003
13340,13341,13343,2370,"DSSXX","SHRUB",18,"Desert Succulent Shrub","DSS","X","X",40,"Desert",41,"Desert Shrub","CALVEG-SouthCoast",2002
13341,13342,13344,211,"MRI3P","HARDWOOD",37,"Montane Riparian","MRI","3","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthCoast",1997
13342,13343,13345,208430,"DSWXX","SHRUB",19,"Desert Wash","DSW","X","X",40,"Desert",41,"Desert Shrub","NPS-JoshuaTree_NP",2012
13343,13344,13346,8,"EPN4P","CONIFER",20,"Eastside Pine","EPN","4","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",1990
13344,13345,13347,13,"MCPXX","SHRUB",34,"Montane Chaparral","MCP","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",1990
13345,13346,13348,8369,"CSCXX","SHRUB",13,"Coastal Scrub","CSC","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",1990
13346,13347,13349,35,"EPN5P","CONIFER",20,"Eastside Pine","EPN","5","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",1997
13347,13348,13350,173,"DSWXX","SHRUB",19,"Desert Wash","DSW","X","X",40,"Desert",41,"Desert Shrub","CALVEG-SouthCoast",1990
13348,13349,13351,83,"COW2D","HARDWOOD",10,"Coastal Oak Woodland","COW","2","D",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13349,13350,13352,21,"EPN4S","CONIFER",20,"Eastside Pine","EPN","4","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",1997
13350,13351,13353,74,"MHW3M","HARDWOOD",36,"Montane Hardwood","MHW","3","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthCoast",1990
13351,13352,13354,120,"COW2M","HARDWOOD",10,"Coastal Oak Woodland","COW","2","M",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13352,13353,13355,385,"SGBXX","SHRUB",50,"Sagebrush","SGB","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",1990
13353,13354,13356,139537,"BARXX","BARREN/OTHER",6,"Barren","BAR","X","X",20,"Barren/Other",20,"Barren/Other","NPS-JoshuaTree_NP",2012
13354,13355,13357,1126,"MHW4D","HARDWOOD",36,"Montane Hardwood","MHW","4","D",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthCoast",2003
13355,13356,13358,11782,"CRCXX","SHRUB",12,"Chamise-Redshank Chaparral","CRC","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",1990
13356,13357,13359,110,"MHW3M","HARDWOOD",36,"Montane Hardwood","MHW","3","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthCoast",2003
13357,13358,13360,3090,"CRPXX","AGRICULTURE",60,"Cropland","CRP","X","X",10,"Agriculture",10,"Agriculture","CALVEG-SouthCoast",2003
13358,13359,13361,17722,"COW4M","HARDWOOD",10,"Coastal Oak Woodland","COW","4","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13359,13360,13362,12,"VOW2P","HARDWOOD",55,"Valley Oak Woodland","VOW","2","P",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13360,13361,13363,36,"EPN4M","CONIFER",20,"Eastside Pine","EPN","4","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",1997
13361,13362,13364,180,"VOW5P","HARDWOOD",55,"Valley Oak Woodland","VOW","5","P",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13362,13363,13365,54,"VOW2M","HARDWOOD",55,"Valley Oak Woodland","VOW","2","M",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13363,13364,13366,386,"SCN5D","CONIFER",48,"Subalpine Conifer","SCN","5","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13364,13365,13367,6506,"COW4S","HARDWOOD",10,"Coastal Oak Woodland","COW","4","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13365,13366,13368,7660,"LACXX","WATER",28,"Lacustrine","LAC","X","X",90,"Water",90,"Water","CALVEG-SouthCoast",2003
13366,13367,13369,12675,"COW4D","HARDWOOD",10,"Coastal Oak Woodland","COW","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13367,13368,13370,12134,"COW4P","HARDWOOD",10,"Coastal Oak Woodland","COW","4","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13368,13369,13371,126,"VOW5S","HARDWOOD",55,"Valley Oak Woodland","VOW","5","S",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13369,13370,13372,105,"EUC3P","HARDWOOD",77,"Eucalyptus","EUC","3","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13370,13371,13373,18,"DSWXX","SHRUB",19,"Desert Wash","DSW","X","X",40,"Desert",41,"Desert Shrub","CALVEG-SouthCoast",1993
13371,13372,13374,3662,"COW3P","HARDWOOD",10,"Coastal Oak Woodland","COW","3","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13372,13373,13375,102,"EUC3S","HARDWOOD",77,"Eucalyptus","EUC","3","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13373,13374,13376,13460,"PGSXX","HERBACEOUS",39,"Perennial Grassland","PGS","X","X",60,"Herbaceous",60,"Herbaceous","CALVEG-SouthCoast",1997
13374,13375,13377,12777,"COW3M","HARDWOOD",10,"Coastal Oak Woodland","COW","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13375,13376,13378,208,"EUC3D","HARDWOOD",77,"Eucalyptus","EUC","3","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13376,13377,13379,8,"VRI5P","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",1997
13377,13378,13380,3081,"COW3S","HARDWOOD",10,"Coastal Oak Woodland","COW","3","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13378,13379,13381,246,"EUC3M","HARDWOOD",77,"Eucalyptus","EUC","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13379,13380,13382,10,"VRI5M","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",1997
13380,13381,13383,6585,"COW3D","HARDWOOD",10,"Coastal Oak Woodland","COW","3","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13381,13382,13384,4,"VRI5S","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",1997
13382,13383,13385,3518,"EUC4M","HARDWOOD",77,"Eucalyptus","EUC","4","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13383,13384,13386,8839,"URBXD","URBAN",53,"Urban","URB","X","D",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13384,13385,13387,3274,"EUC4P","HARDWOOD",77,"Eucalyptus","EUC","4","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13385,13386,13388,1932,"EUC4S","HARDWOOD",77,"Eucalyptus","EUC","4","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13386,13387,13389,5802,"PGSXX","HERBACEOUS",39,"Perennial Grassland","PGS","X","X",60,"Herbaceous",60,"Herbaceous","CALVEG-SouthCoast",2003
13387,13388,13390,3,"URB5M","URBAN",53,"Urban","URB","5","M",80,"Urban",80,"Urban","CALVEG-SouthCoast",2002
13388,13389,13391,44,"URBXX","URBAN",53,"Urban","URB","X","X",80,"Urban",80,"Urban","CALVEG-SouthCoast",1995
13389,13390,13392,2,"URB5P","URBAN",53,"Urban","URB","5","P",80,"Urban",80,"Urban","CALVEG-SouthCoast",2002
13390,13391,13393,231079,"MCHXX","SHRUB",32,"Mixed Chaparral","MCH","X","X",70,"Shrub",70,"Shrub","NPS-JoshuaTree_NP",2012
13391,13392,13394,24,"URB2S","URBAN",53,"Urban","URB","2","S",80,"Urban",80,"Urban","NPS-SantaMonicaMt_NRA",2007
13392,13393,13395,2,"URB5S","URBAN",53,"Urban","URB","5","S",80,"Urban",80,"Urban","CALVEG-SouthCoast",2002
13393,13394,13396,400,"MHW4P","HARDWOOD",36,"Montane Hardwood","MHW","4","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthCoast",2003
13394,13395,13397,4273,"EUC4D","HARDWOOD",77,"Eucalyptus","EUC","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13395,13396,13398,33,"DRI2P","HARDWOOD",15,"Desert Riparian","DRI","2","P",40,"Desert",42,"Desert Woodland","NPS-JoshuaTree_NP",2012
13396,13397,13399,2822,"VRI4P","HARDWOOD",56,"Valley Foothill Riparian","VRI","4","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13397,13398,13400,7,"VRI5M","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2002
13398,13399,13401,6,"VRI5D","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2002
13399,13400,13402,5,"VRI5P","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2002
13400,13401,13403,4,"VRI5S","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2002
13401,13402,13404,1,"URB5P","URBAN",53,"Urban","URB","5","P",80,"Urban",80,"Urban","CALVEG-SouthCoast",1997
13402,13403,13405,24,"DRI2S","HARDWOOD",15,"Desert Riparian","DRI","2","S",40,"Desert",42,"Desert Woodland","NPS-JoshuaTree_NP",2012
13403,13404,13406,2090,"COW2M","HARDWOOD",10,"Coastal Oak Woodland","COW","2","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2009
13404,13405,13407,130,"MHW4S","HARDWOOD",36,"Montane Hardwood","MHW","4","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthCoast",2003
13405,13406,13408,4775,"VRI4D","HARDWOOD",56,"Valley Foothill Riparian","VRI","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13406,13407,13409,33,"VOW2D","HARDWOOD",55,"Valley Oak Woodland","VOW","2","D",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13407,13408,13410,2688,"VRI4M","HARDWOOD",56,"Valley Foothill Riparian","VRI","4","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13408,13409,13411,8,"VOW2S","HARDWOOD",55,"Valley Oak Woodland","VOW","2","S",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13409,13410,13412,506,"VINXX","AGRICULTURE",75,"Vineyard","VIN","X","X",10,"Agriculture",10,"Agriculture","CALVEG-SouthCoast",2003
13410,13411,13413,7248,"EORXX","AGRICULTURE",68,"Evergreen Orchard","EOR","X","X",10,"Agriculture",10,"Agriculture","CALVEG-SouthCoast",2003
13411,13412,13414,1,"URBXM","URBAN",53,"Urban","URB","X","M",80,"Urban",80,"Urban","DFW-Mojave",2010
13412,13413,13415,162596,"JUN3P","CONIFER",26,"Juniper","JUN","3","P",30,"Conifer",32,"Conifer Woodland","NPS-JoshuaTree_NP",2012
13413,13414,13416,28,"PJN3M","CONIFER",40,"Pinyon-Juniper","PJN","3","M",30,"Conifer",32,"Conifer Woodland","CALVEG-SouthCoast",2002
13414,13415,13417,10,"POS2M","HARDWOOD",41,"Palm Oasis","POS","2","M",40,"Desert",42,"Desert Woodland","NPS-JoshuaTree_NP",2012
13415,13416,13418,29559,"DORXX","AGRICULTURE",67,"Deciduous Orchard","DOR","X","X",10,"Agriculture",10,"Agriculture","CALVEG-SouthCoast",2003
13416,13417,13419,410,"URB3M","URBAN",53,"Urban","URB","3","M",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13417,13418,13420,990,"URB3D","URBAN",53,"Urban","URB","3","D",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13418,13419,13421,218,"URB3P","URBAN",53,"Urban","URB","3","P",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13419,13420,13422,35,"COW5S","HARDWOOD",10,"Coastal Oak Woodland","COW","5","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13420,13421,13423,74,"COW5D","HARDWOOD",10,"Coastal Oak Woodland","COW","5","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13421,13422,13424,127,"COW5M","HARDWOOD",10,"Coastal Oak Woodland","COW","5","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13422,13423,13425,145,"URB3S","URBAN",53,"Urban","URB","3","S",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13423,13424,13426,494,"MHC4M","CONIFER",35,"Montane Hardwood-Conifer","MHC","4","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",1990
13424,13425,13427,44441,"PJN2S","CONIFER",40,"Pinyon-Juniper","PJN","2","S",30,"Conifer",32,"Conifer Woodland","NPS-JoshuaTree_NP",2012
13425,13426,13428,129822,"JST2P","HARDWOOD",25,"Joshua Tree","JST","2","P",40,"Desert",42,"Desert Woodland","NPS-JoshuaTree_NP",2012
13426,13427,13429,112,"URB5M","URBAN",53,"Urban","URB","5","M",80,"Urban",80,"Urban","NPS-SantaMonicaMt_NRA",2007
13427,13428,13430,31648,"JUN3S","CONIFER",26,"Juniper","JUN","3","S",30,"Conifer",32,"Conifer Woodland","NPS-JoshuaTree_NP",2012
13428,13429,13431,46903,"PJN2P","CONIFER",40,"Pinyon-Juniper","PJN","2","P",30,"Conifer",32,"Conifer Woodland","NPS-JoshuaTree_NP",2012
13429,13430,13432,110,"URB4P","URBAN",53,"Urban","URB","4","P",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13430,13431,13433,62,"URB4S","URBAN",53,"Urban","URB","4","S",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13431,13432,13434,145,"URB4M","URBAN",53,"Urban","URB","4","M",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13432,13433,13435,43,"VOW5M","HARDWOOD",55,"Valley Oak Woodland","VOW","5","M",50,"Hardwood",52,"Hardwood Woodland","NPS-SantaMonicaMt_NRA",2007
13433,13434,13436,3,"PJNXX","CONIFER",40,"Pinyon-Juniper","PJN","X","X",30,"Conifer",32,"Conifer Woodland","DFW-Mojave",2010
13434,13435,13437,117,"URB4D","URBAN",53,"Urban","URB","4","D",80,"Urban",80,"Urban","CALVEG-SouthCoast",2003
13435,13436,13438,88870,"PASXX","HERBACEOUS",72,"Pasture","PAS","X","X",60,"Herbaceous",60,"Herbaceous","CALVEG-SouthCoast",2003
13436,13437,13439,106,"SCN5S","CONIFER",48,"Subalpine Conifer","SCN","5","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13437,13438,13440,261,"EUC4P","HARDWOOD",77,"Eucalyptus","EUC","4","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",1997
13438,13439,13441,81,"ADSXX","SHRUB",1,"Alpine-Dwarf Shrub","ADS","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthCoast",2009
13439,13440,13442,1226,"MHW4M","HARDWOOD",36,"Montane Hardwood","MHW","4","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthCoast",2003
13440,13441,13443,144,"EUC4S","HARDWOOD",77,"Eucalyptus","EUC","4","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",1997
13441,13442,13444,6174,"CRCXX","SHRUB",12,"Chamise-Redshank Chaparral","CRC","X","X",70,"Shrub",70,"Shrub","NPS-SantaMonicaMt_NRA",2007
13442,13443,13445,38,"SCN2P","CONIFER",48,"Subalpine Conifer","SCN","2","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthCoast",2009
13443,13444,13446,352,"EUC5S","HARDWOOD",77,"Eucalyptus","EUC","5","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
13444,13445,13447,316,"EUC5P","HARDWOOD",77,"Eucalyptus","EUC","5","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthCoast",2003
